* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS  With no timing reference
* Dated: Sep 24, 2020 1:59:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: TRN V90  (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
369.507 94.873 161.413
369.873 94.867 161.453
370.239 94.862 161.495
370.605 94.858 161.535
370.972 94.856 161.568
371.338 94.853 161.594
371.704 94.850 161.611
372.070 94.845 161.625
372.437 94.839 161.644
372.803 94.832 161.673
373.169 94.826 161.715
373.535 94.822 161.760
373.901 94.819 161.801
374.268 94.817 161.828
374.634 94.814 161.846
375.000 94.808 161.861
375.366 94.801 161.884
375.732 94.794 161.919
376.099 94.788 161.962
376.465 94.783 162.006
376.831 94.779 162.045
377.197 94.774 162.081
377.563 94.769 162.115
377.930 94.765 162.151
378.296 94.760 162.186
378.662 94.756 162.218
379.028 94.752 162.246
379.395 94.747 162.271
379.761 94.742 162.298
380.127 94.736 162.328
380.493 94.731 162.361
380.859 94.726 162.395
381.226 94.721 162.430
381.592 94.717 162.466
381.958 94.714 162.503
382.324 94.711 162.539
382.690 94.709 162.568
383.057 94.707 162.590
383.423 94.703 162.606
383.789 94.698 162.624
384.155 94.691 162.653
384.521 94.685 162.693
384.888 94.681 162.741
385.254 94.678 162.785
385.620 94.676 162.818
385.986 94.674 162.841
386.353 94.669 162.859
386.719 94.663 162.881
387.085 94.657 162.912
387.451 94.651 162.950
387.817 94.646 162.990
388.184 94.641 163.029
388.550 94.637 163.065
388.916 94.633 163.100
389.282 94.629 163.136
389.648 94.625 163.170
390.015 94.622 163.201
390.381 94.619 163.226
390.747 94.616 163.247
391.113 94.612 163.267
391.479 94.607 163.291
391.846 94.603 163.320
392.212 94.599 163.353
392.578 94.595 163.386
392.944 94.593 163.414
393.311 94.590 163.437
393.677 94.586 163.460
394.043 94.581 163.487
394.409 94.576 163.524
394.775 94.572 163.568
395.142 94.569 163.615
395.508 94.567 163.660
395.874 94.565 163.700
396.240 94.563 163.734
396.606 94.561 163.766
396.973 94.559 163.797
397.339 94.557 163.826
397.705 94.554 163.851
398.071 94.550 163.872
398.438 94.545 163.893
398.804 94.539 163.921
399.170 94.532 163.960
399.536 94.526 164.007
399.902 94.522 164.057
400.269 94.520 164.102
400.635 94.518 164.138
401.001 94.515 164.166
