* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:29:38 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ ATR (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
352.661 95.356 148.438
353.027 95.355 148.488
353.394 95.354 148.516
353.760 95.350 148.528
354.126 95.342 148.545
354.492 95.331 148.589
354.858 95.321 148.666
355.225 95.318 148.756
355.591 95.319 148.826
355.957 95.322 148.854
356.323 95.322 148.848
356.689 95.317 148.834
357.056 95.308 148.842
357.422 95.300 148.877
357.788 95.297 148.922
358.154 95.298 148.948
358.521 95.300 148.938
358.887 95.299 148.900
359.253 95.293 148.859
359.619 95.284 148.840
359.985 95.274 148.854
360.352 95.268 148.892
360.718 95.266 148.935
361.084 95.268 148.966
361.450 95.271 148.976
361.816 95.272 148.971
362.183 95.270 148.967
362.549 95.266 148.980
362.915 95.262 149.017
363.281 95.260 149.069
363.647 95.262 149.113
364.014 95.264 149.132
364.380 95.262 149.131
364.746 95.252 149.144
365.112 95.239 149.210
365.479 95.229 149.340
365.845 95.232 149.498
366.211 95.247 149.611
366.577 95.268 149.618
366.943 95.282 149.511
367.310 95.279 149.347
367.676 95.257 149.215
368.042 95.226 149.180
368.408 95.199 149.247
368.774 95.183 149.363
369.141 95.180 149.458
369.507 95.182 149.494
369.873 95.182 149.477
370.239 95.175 149.444
370.605 95.165 149.432
370.972 95.154 149.453
371.338 95.147 149.498
371.704 95.146 149.546
372.070 95.149 149.579
372.437 95.154 149.586
372.803 95.159 149.561
373.169 95.161 149.510
373.535 95.156 149.453
373.901 95.146 149.415
374.268 95.134 149.419
374.634 95.123 149.463
375.000 95.117 149.525
375.366 95.115 149.573
375.732 95.112 149.594
376.099 95.105 149.604
376.465 95.094 149.636
376.831 95.082 149.711
377.197 95.077 149.816
377.563 95.079 149.909
377.930 95.086 149.948
378.296 95.090 149.922
378.662 95.085 149.863
379.028 95.068 149.827
379.395 95.047 149.860
379.761 95.031 149.963
380.127 95.025 150.098
380.493 95.030 150.205
380.859 95.041 150.245
381.226 95.048 150.219
381.592 95.047 150.163
381.958 95.039 150.125
382.324 95.027 150.134
382.690 95.018 150.187
383.057 95.015 150.255
383.423 95.018 150.309
383.789 95.023 150.332
384.155 95.027 150.328
384.521 95.028 150.312
384.888 95.028 150.294
385.254 95.026 150.274
385.620 95.023 150.249
385.986 95.018 150.221
386.353 95.010 150.199
386.719 94.999 150.199
387.085 94.988 150.227
387.451 94.981 150.275
387.817 94.978 150.324
388.184 94.977 150.357
388.550 94.978 150.366
388.916 94.976 150.356
389.282 94.972 150.341
389.648 94.964 150.333
390.015 94.956 150.342
390.381 94.947 150.371
390.747 94.940 150.418
391.113 94.937 150.476
391.479 94.939 150.528
391.846 94.945 150.552
392.212 94.951 150.534
392.578 94.953 150.477
392.944 94.947 150.407
393.311 94.935 150.360
393.677 94.919 150.361
394.043 94.906 150.412
394.409 94.899 150.484
394.775 94.900 150.540
395.142 94.902 150.558
395.508 94.902 150.544
395.874 94.897 150.526
396.240 94.890 150.529
396.606 94.884 150.557
396.973 94.882 150.592
397.339 94.883 150.607
397.705 94.884 150.589
398.071 94.882 150.548
398.438 94.875 150.506
398.804 94.863 150.487
399.170 94.852 150.496
399.536 94.842 150.525
399.902 94.835 150.558
