* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 2:01:19 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: AKG N400 (R) M
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
353.394 93.711 179.095
353.760 93.714 179.122
354.126 93.716 179.140
354.492 93.716 179.152
354.858 93.716 179.164
355.225 93.715 179.181
355.591 93.713 179.206
355.957 93.713 179.236
356.323 93.713 179.267
356.689 93.714 179.296
357.056 93.715 179.317
357.422 93.716 179.332
357.788 93.716 179.344
358.154 93.714 179.359
358.521 93.712 179.384
358.887 93.710 179.421
359.253 93.709 179.466
359.619 93.711 179.509
359.985 93.714 179.540
360.352 93.717 179.556
360.718 93.717 179.566
361.084 93.716 179.580
361.450 93.713 179.610
361.816 93.711 179.654
362.183 93.712 179.703
362.549 93.715 179.743
362.915 93.718 179.768
363.281 93.720 179.781
363.647 93.720 179.794
364.014 93.719 179.815
364.380 93.717 179.848
364.746 93.718 179.884
365.112 93.719 179.916
365.479 93.721 179.937
365.845 93.722 179.951
366.211 93.722 179.965
366.577 93.721 179.985
366.943 93.720 -179.989
367.310 93.721 -179.960
367.676 93.721 -179.935
368.042 93.722 -179.915
368.408 93.723 -179.900
368.774 93.722 -179.883
369.141 93.721 -179.861
369.507 93.720 -179.831
369.873 93.719 -179.796
370.239 93.720 -179.760
370.605 93.721 -179.726
370.972 93.723 -179.697
371.338 93.725 -179.674
371.704 93.726 -179.653
372.070 93.727 -179.632
372.437 93.727 -179.610
372.803 93.727 -179.584
373.169 93.728 -179.554
373.535 93.729 -179.524
373.901 93.730 -179.497
374.268 93.732 -179.475
374.634 93.733 -179.457
375.000 93.733 -179.439
375.366 93.732 -179.416
375.732 93.732 -179.387
376.099 93.733 -179.357
376.465 93.735 -179.332
376.831 93.738 -179.319
377.197 93.739 -179.317
377.563 93.739 -179.317
377.930 93.736 -179.309
378.296 93.733 -179.288
378.662 93.732 -179.255
379.028 93.732 -179.219
379.395 93.733 -179.190
379.761 93.735 -179.169
380.127 93.735 -179.151
380.493 93.735 -179.129
380.859 93.734 -179.100
381.226 93.735 -179.065
381.592 93.738 -179.033
381.958 93.741 -179.010
382.324 93.744 -178.996
382.690 93.745 -178.983
383.057 93.744 -178.966
383.423 93.744 -178.939
383.789 93.744 -178.905
384.155 93.746 -178.872
384.521 93.748 -178.844
384.888 93.750 -178.823
385.254 93.751 -178.806
385.620 93.751 -178.788
385.986 93.751 -178.766
386.353 93.751 -178.739
386.719 93.751 -178.709
387.085 93.753 -178.680
387.451 93.755 -178.654
387.817 93.757 -178.633
388.184 93.759 -178.619
388.550 93.761 -178.608
388.916 93.762 -178.598
389.282 93.762 -178.584
389.648 93.762 -178.565
390.015 93.762 -178.541
390.381 93.764 -178.515
390.747 93.766 -178.492
391.113 93.769 -178.474
391.479 93.771 -178.459
391.846 93.772 -178.445
392.212 93.772 -178.427
392.578 93.773 -178.403
392.944 93.774 -178.375
393.311 93.776 -178.344
393.677 93.778 -178.317
394.043 93.781 -178.297
394.409 93.784 -178.283
394.775 93.785 -178.274
395.142 93.785 -178.263
395.508 93.785 -178.247
395.874 93.784 -178.224
396.240 93.784 -178.196
396.606 93.786 -178.170
396.973 93.787 -178.150
397.339 93.788 -178.135
397.705 93.789 -178.120
398.071 93.788 -178.100
398.438 93.789 -178.075
398.804 93.790 -178.048
