* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 12:55:30 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH3 (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
333.252 95.393 164.118
333.618 95.389 164.141
333.984 95.384 164.164
334.351 95.380 164.186
334.717 95.375 164.211
335.083 95.370 164.235
335.449 95.365 164.260
335.815 95.360 164.283
336.182 95.355 164.308
336.548 95.349 164.336
336.914 95.344 164.367
337.280 95.340 164.398
337.646 95.336 164.427
338.013 95.332 164.453
338.379 95.328 164.476
338.745 95.323 164.499
339.111 95.319 164.522
339.478 95.315 164.545
339.844 95.312 164.564
340.210 95.308 164.578
340.576 95.303 164.592
340.942 95.297 164.609
341.309 95.291 164.633
341.675 95.285 164.664
342.041 95.280 164.698
342.407 95.276 164.732
342.773 95.273 164.763
343.140 95.269 164.792
343.506 95.266 164.820
343.872 95.263 164.849
344.238 95.260 164.875
344.604 95.257 164.898
344.971 95.254 164.915
345.337 95.251 164.930
345.703 95.246 164.947
346.069 95.241 164.968
346.436 95.236 164.993
346.802 95.231 165.021
347.168 95.226 165.048
347.534 95.222 165.075
347.900 95.217 165.102
348.267 95.213 165.129
348.633 95.208 165.157
348.999 95.204 165.186
349.365 95.199 165.213
349.731 95.195 165.240
350.098 95.190 165.267
350.464 95.185 165.296
350.830 95.180 165.327
351.196 95.176 165.359
351.562 95.172 165.389
351.929 95.169 165.418
352.295 95.165 165.444
352.661 95.162 165.468
353.027 95.158 165.490
353.394 95.154 165.513
353.760 95.150 165.536
354.126 95.145 165.562
354.492 95.141 165.590
354.858 95.138 165.619
355.225 95.135 165.644
355.591 95.133 165.663
355.957 95.129 165.677
356.323 95.124 165.690
356.689 95.119 165.708
357.056 95.112 165.736
357.422 95.107 165.772
357.788 95.103 165.812
358.154 95.100 165.848
358.521 95.097 165.876
358.887 95.095 165.895
359.253 95.090 165.911
359.619 95.085 165.930
359.985 95.080 165.956
360.352 95.075 165.986
360.718 95.070 166.019
361.084 95.067 166.048
361.450 95.064 166.072
361.816 95.060 166.091
362.183 95.056 166.110
362.549 95.051 166.131
362.915 95.046 166.158
363.281 95.041 166.190
363.647 95.038 166.222
364.014 95.035 166.251
364.380 95.032 166.273
364.746 95.028 166.291
365.112 95.023 166.313
365.479 95.017 166.347
365.845 95.013 166.393
366.211 95.010 166.445
366.577 95.011 166.490
366.943 95.013 166.517
367.310 95.013 166.520
367.676 95.011 166.510
368.042 95.005 166.503
368.408 94.996 166.515
368.774 94.987 166.550
369.141 94.981 166.600
369.507 94.977 166.649
369.873 94.974 166.687
370.239 94.972 166.711
370.605 94.967 166.731
370.972 94.962 166.756
371.338 94.957 166.788
371.704 94.953 166.823
372.070 94.949 166.853
372.437 94.946 166.875
372.803 94.941 166.893
373.169 94.936 166.915
373.535 94.930 166.948
373.901 94.925 166.988
374.268 94.923 167.027
374.634 94.921 167.055
375.000 94.919 167.071
375.366 94.914 167.083
375.732 94.909 167.101
376.099 94.903 167.133
376.465 94.898 167.175
376.831 94.895 167.217
377.197 94.894 167.248
377.563 94.892 167.267
377.930 94.889 167.278
378.296 94.884 167.293
378.662 94.878 167.318
379.028 94.873 167.355
379.395 94.869 167.395
379.761 94.866 167.430
380.127 94.864 167.456
380.493 94.861 167.475
380.859 94.857 167.492
381.226 94.852 167.514
381.592 94.847 167.542
381.958 94.843 167.574
382.324 94.839 167.606
382.690 94.836 167.636
383.057 94.833 167.665
383.423 94.829 167.694
383.789 94.826 167.724
384.155 94.822 167.756
384.521 94.819 167.789
384.888 94.816 167.821
385.254 94.813 167.852
385.620 94.811 167.881
385.986 94.808 167.909
386.353 94.806 167.935
386.719 94.803 167.961
387.085 94.800 167.987
387.451 94.796 168.013
387.817 94.794 168.040
388.184 94.791 168.065
388.550 94.787 168.088
388.916 94.784 168.110
389.282 94.779 168.137
389.648 94.775 168.170
390.015 94.771 168.209
390.381 94.769 168.249
390.747 94.767 168.284
391.113 94.766 168.309
391.479 94.763 168.329
391.846 94.760 168.351
392.212 94.756 168.379
392.578 94.753 168.414
392.944 94.751 168.448
393.311 94.750 168.473
393.677 94.748 168.487
394.043 94.744 168.498
394.409 94.738 168.516
394.775 94.732 168.547
395.142 94.727 168.589
395.508 94.724 168.636
395.874 94.722 168.677
396.240 94.720 168.710
396.606 94.717 168.739
396.973 94.714 168.768
397.339 94.711 168.802
397.705 94.709 168.835
398.071 94.707 168.865
398.438 94.705 168.890
398.804 94.702 168.912
399.170 94.698 168.937
399.536 94.694 168.968
399.902 94.691 169.002
400.269 94.688 169.034
400.635 94.686 169.062
401.001 94.682 169.088
401.367 94.678 169.117
401.733 94.675 169.152
402.100 94.672 169.189
402.466 94.671 169.221
402.832 94.669 169.244
